time, length, x, y, value1, value2, value3		
767890,70,-88.845,82.335,479,1164,1047
767970,70,-88.815,82.390,476,1170,1043
768050,70,-88.785,82.440,475,1239,1087
768130,70,-88.750,82.485,476,1084,985
768210,70,-88.720,82.540,478,1019,966
768290,70,-88.685,82.595,477,1091,1018
768370,70,-88.665,82.645,478,1258,1104
768450,70,-88.630,82.695,477,1302,1115
768530,70,-88.600,82.745,476,1202,1074
768610,70,-88.565,82.795,476,1188,1053
768690,70,-88.535,82.850,477,1204,1075
768770,70,-88.500,82.900,480,1146,1043
768850,70,-88.470,82.950,479,1138,1048
768930,70,-88.440,83.000,477,1157,1063
769010,70,-88.405,83.050,476,1302,1135
769090,70,-88.380,83.105,476,1187,1076
769170,70,-88.345,83.155,479,1120,1043
769250,70,-88.310,83.205,481,1316,1159
769330,70,-88.275,83.255,479,1367,1174
769410,70,-88.250,83.305,476,1337,1175
769490,70,-88.210,83.355,474,1283,1145
769570,70,-88.185,83.405,476,1525,1290
769650,70,-88.145,83.460,480,1646,1368
769730,70,-88.120,83.505,481,1447,1252
769810,70,-88.085,83.555,481,1474,1269
769890,70,-88.060,83.610,479,1418,1238
769970,70,-88.025,83.665,476,1529,1262
770050,70,-87.995,83.715,478,1425,1216
770130,70,-87.960,83.765,478,1461,1240
770210,70,-87.930,83.815,482,1353,1169
770290,70,-87.900,83.865,480,1426,1208
770370,70,-87.870,83.915,481,1275,1123
770450,70,-87.835,83.965,477,1494,1219
770530,70,-87.805,84.020,479,1670,1277
770610,70,-87.770,84.065,482,1556,1254
770690,70,-87.735,84.120,484,1408,1160
770770,70,-87.700,84.175,481,1476,1179
770850,70,-87.675,84.225,480,1292,1062
770930,70,-87.645,84.275,479,1286,1066
771010,70,-87.615,84.325,480,1336,1105
771090,70,-87.580,84.375,483,1416,1120
771170,70,-87.555,84.425,484,1387,1109
771250,70,-87.520,84.475,483,1290,1053
771330,70,-87.490,84.525,482,1164,970
771410,70,-87.455,84.575,479,1198,1018
771490,70,-87.425,84.625,482,1282,1065
771570,70,-87.390,84.675,484,1292,1071
771650,70,-87.365,84.730,484,1270,1061
771730,70,-87.330,84.780,483,1263,1048
771810,70,-87.295,84.830,482,1226,1029
771890,70,-87.255,84.880,481,1247,1054
771970,70,-87.225,84.935,482,1225,1027
772050,70,-87.195,84.985,484,1188,1025
772130,70,-87.170,85.035,484,1142,988
772210,70,-87.135,85.085,484,1260,1036
772290,70,-87.105,85.135,484,1243,1038
772370,70,-87.070,85.185,482,1238,1032
772450,70,-87.040,85.230,485,1321,1085
772530,70,-87.005,85.290,486,1293,1078
772610,70,-86.980,85.340,485,1256,1065
772690,70,-86.945,85.385,487,1259,1082
772770,70,-86.915,85.440,485,1261,1087
772850,70,-86.880,85.490,484,1288,1101
772930,70,-86.850,85.535,485,1273,1094
773010,70,-86.810,85.590,487,1263,1090
773090,70,-86.780,85.645,489,1249,1085
773170,70,-86.745,85.685,488,1326,1145
773250,70,-86.725,85.740,486,1418,1184
773330,70,-86.690,85.795,485,1623,1298
773410,70,-86.660,85.845,485,1587,1319
773490,70,-86.625,85.895,488,1595,1329
773570,70,-86.600,85.950,488,1688,1373
773650,70,-86.565,85.995,486,1639,1348
773730,70,-86.535,86.045,486,1753,1400
773810,70,-86.500,86.100,485,1770,1398
773890,70,-86.470,86.150,487,1748,1371
773970,70,-86.440,86.200,488,1717,1378
774050,70,-86.410,86.250,489,1703,1372
774130,70,-86.375,86.300,487,1603,1298
774210,70,-86.340,86.355,486,1540,1261
774290,70,-86.310,86.405,485,1637,1328
774370,70,-86.280,86.455,486,1686,1369
774450,70,-86.250,86.505,488,1689,1363
774530,70,-86.215,86.560,488,1642,1339
774610,70,-86.190,86.605,487,1652,1344
774690,70,-86.155,86.655,486,1758,1385
774770,70,-86.125,86.710,486,1925,1442
774850,70,-86.090,86.755,487,1869,1420
774930,70,-86.060,86.805,487,1696,1319
775010,70,-86.025,86.860,489,1731,1349
775090,70,-86.000,86.915,487,1635,1281
775170,70,-85.965,86.965,486,1610,1260
775250,70,-85.930,87.015,485,1681,1286
775330,70,-85.895,87.065,487,1656,1274
775410,70,-85.865,87.115,487,1615,1262
775490,70,-85.830,87.165,489,1804,1350
775570,70,-85.810,87.215,488,1622,1239
775650,70,-85.775,87.265,486,1518,1174
775730,70,-85.745,87.320,485,1341,1049
775810,70,-85.710,87.365,486,1365,1036
775890,70,-85.680,87.420,488,1387,1058
775970,70,-85.645,87.475,488,1319,1015
776050,70,-85.620,87.520,487,1314,1008
776130,70,-85.585,87.570,485,1297,993
776210,70,-85.550,87.625,483,1197,958
776290,70,-85.515,87.670,485,1227,991
776370,70,-85.480,87.720,487,1494,1168
776450,70,-85.445,87.775,487,1431,1131
776530,70,-85.415,87.825,487,1496,1152
776610,70,-85.380,87.875,484,1400,1118
776690,70,-85.350,87.925,484,1191,974
776770,70,-85.325,87.975,484,1280,1026
776850,70,-85.295,88.030,485,1197,978
776930,70,-85.260,88.080,486,1301,1023
777010,70,-85.230,88.130,485,1307,1038
777090,70,-85.195,88.185,484,1223,968
777170,70,-85.165,88.230,483,1211,963
777250,70,-85.135,88.280,484,1229,984
777330,70,-85.105,88.335,484,1331,1035
777410,70,-85.070,88.380,485,1187,938
777490,70,-85.035,88.430,485,1159,904
777570,70,-85.000,88.490,482,1104,882
777650,70,-84.970,88.540,482,1203,954
777730,70,-84.935,88.590,482,1267,986
777810,70,-84.905,88.640,483,1230,974
777890,70,-84.875,88.690,483,1225,970
777970,70,-84.850,88.740,482,1155,924
778050,70,-84.815,88.790,479,1184,938
778130,70,-84.785,88.840,479,1136,918
778210,70,-84.755,88.890,479,1120,898
778290,70,-84.725,88.945,481,1182,947
778370,70,-84.690,89.000,482,1151,925
778450,70,-84.660,89.045,481,1203,950
778530,70,-84.630,89.095,478,1165,927
778610,70,-84.595,89.150,477,1127,890
778690,70,-84.560,89.195,476,1194,952
778770,70,-84.530,89.245,479,1136,914
778850,70,-84.500,89.300,480,1202,953
778930,70,-84.465,89.350,479,1156,927
779010,70,-84.445,89.400,476,1128,907
779090,70,-84.410,89.450,477,1211,968
779170,70,-84.380,89.505,476,1256,985
779250,70,-84.340,89.555,478,1263,981
779330,70,-84.310,89.605,477,1096,880
779410,70,-84.275,89.655,475,1087,873
779490,70,-84.250,89.705,477,1100,875
780590,70,-84.170,89.645,358,486,382
780670,70,-84.200,89.600,485,859,643
780750,70,-84.235,89.550,487,937,727
780830,70,-84.265,89.500,486,948,760
780910,70,-84.300,89.450,485,1077,870
780990,70,-84.325,89.395,486,1079,900
781070,70,-84.360,89.345,486,1122,944
781150,70,-84.390,89.295,485,1155,989
781230,70,-84.425,89.245,485,1089,964
781310,70,-84.455,89.195,487,1040,928
781390,70,-84.485,89.145,486,1101,981
781470,70,-84.515,89.090,486,1227,1069
781550,70,-84.540,89.040,482,1316,1145
781630,70,-84.575,88.990,483,1331,1160
781710,70,-84.600,88.935,482,1326,1172
781790,70,-84.640,88.885,484,1288,1142
781870,70,-84.675,88.835,482,1278,1168
781950,70,-84.710,88.785,482,1187,1119
782030,70,-84.735,88.735,479,1200,1127
782110,70,-84.770,88.685,482,1243,1152
782190,70,-84.800,88.630,482,1168,1118
782270,70,-84.835,88.580,484,1250,1173
782350,70,-84.865,88.530,481,1291,1207
782430,70,-84.900,88.480,479,1283,1188
782510,70,-84.930,88.430,478,1293,1200
782590,70,-84.965,88.380,480,1457,1294
782670,70,-84.985,88.330,482,1407,1274
782750,70,-85.020,88.280,485,1420,1273
782830,70,-85.050,88.230,482,1420,1274
782910,70,-85.085,88.180,483,1401,1241
782990,70,-85.120,88.125,479,1297,1197
783070,70,-85.155,88.070,481,1299,1195
783150,70,-85.180,88.020,484,1335,1200
783230,70,-85.215,87.970,484,1318,1183
783310,70,-85.245,87.920,482,1263,1138
783390,70,-85.280,87.870,480,1221,1112
783470,70,-85.310,87.820,481,1223,1123
783550,70,-85.345,87.770,482,1353,1181
783630,70,-85.375,87.720,484,1314,1170
783710,70,-85.405,87.670,483,1527,1278
783790,70,-85.430,87.620,483,1327,1194
783870,70,-85.465,87.570,481,1236,1135
783950,70,-85.495,87.515,480,1348,1210
784030,70,-85.530,87.465,482,1379,1246
784110,70,-85.565,87.415,484,1377,1240
784190,70,-85.600,87.365,483,1348,1220
784270,70,-85.625,87.310,482,1362,1238
784350,70,-85.660,87.265,481,1456,1303
784430,70,-85.690,87.215,482,1366,1238
784510,70,-85.725,87.160,483,1444,1306
784590,70,-85.755,87.115,485,1669,1404
784670,70,-85.790,87.065,485,1625,1401
784750,70,-85.815,87.010,484,1637,1414
784830,70,-85.850,86.955,483,1510,1350
784910,70,-85.875,86.905,481,1514,1340
784990,70,-85.910,86.855,484,1511,1325
785070,70,-85.940,86.805,485,1462,1285
785150,70,-85.970,86.755,486,1435,1246
785230,70,-86.005,86.705,484,1536,1293
785310,70,-86.040,86.655,482,1536,1307
785390,70,-86.070,86.600,483,1510,1270
785470,70,-86.105,86.555,485,1425,1229
785550,70,-86.135,86.505,485,1476,1241
785630,70,-86.170,86.450,485,1501,1250
785710,70,-86.195,86.395,486,1418,1193
785790,70,-86.230,86.350,485,1233,1094
785870,70,-86.265,86.300,484,1407,1193
785950,70,-86.300,86.245,484,1581,1288
786030,70,-86.330,86.200,487,1643,1328
786110,70,-86.360,86.150,485,1542,1274
786190,70,-86.390,86.095,486,1720,1313
786270,70,-86.420,86.045,484,1601,1262
786350,70,-86.450,85.995,483,1471,1193
786430,70,-86.490,85.945,486,1413,1150
786510,70,-86.520,85.890,487,1440,1166
786590,70,-86.550,85.840,489,1377,1151
786670,70,-86.585,85.790,487,1386,1146
786750,70,-86.610,85.735,486,1440,1176
786830,70,-86.645,85.685,485,1379,1147
786910,70,-86.675,85.640,487,1401,1144
786990,70,-86.710,85.585,488,1444,1148
787070,70,-86.740,85.535,488,1466,1143
787150,70,-86.775,85.490,486,1558,1174
787230,70,-86.795,85.430,485,1377,1076
787310,70,-86.830,85.380,486,1348,1059
787390,70,-86.860,85.330,486,1351,1071
787470,70,-86.895,85.280,487,1409,1088
787550,70,-86.930,85.230,488,1424,1112
787630,70,-86.965,85.180,486,1351,1070
787710,70,-86.990,85.130,484,1354,1062
787790,70,-87.025,85.080,485,1368,1069
787870,70,-87.055,85.030,486,1291,1015
787950,70,-87.090,84.975,488,1245,1002
788030,70,-87.120,84.930,486,1246,1005
788110,70,-87.155,84.880,487,1252,994
788190,70,-87.180,84.820,484,1207,952
788270,70,-87.215,84.770,485,1238,984
788350,70,-87.245,84.725,485,1216,972
788430,70,-87.280,84.670,486,1304,1044
788510,70,-87.305,84.620,486,1261,1024
788590,70,-87.335,84.570,487,1222,988
788670,70,-87.370,84.520,483,1163,939
788750,70,-87.405,84.470,481,1133,925
788830,70,-87.435,84.420,484,1227,996
788910,70,-87.470,84.365,484,1207,996
788990,70,-87.500,84.315,487,1319,1061
789070,70,-87.535,84.265,485,1332,1078
789150,70,-87.560,84.210,483,1306,1066
789230,70,-87.595,84.165,481,1239,1034
789310,70,-87.630,84.115,482,1230,1036
789390,70,-87.665,84.060,484,1356,1099
789470,70,-87.695,84.015,485,1363,1114
789550,70,-87.730,83.965,484,1138,970
789630,70,-87.750,83.910,482,1174,991
789710,70,-87.785,83.865,480,1215,1035
789790,70,-87.820,83.810,482,1246,1066
789870,70,-87.855,83.755,484,1172,984
789950,70,-87.885,83.705,482,1260,1049
790030,70,-87.920,83.655,482,1270,1061
790110,70,-87.945,83.605,480,1282,1056
790190,70,-87.980,83.555,480,1254,1034
790270,70,-88.010,83.505,480,1210,1011
790350,70,-88.045,83.455,482,1164,971
790430,70,-88.075,83.405,483,1121,949
790510,70,-88.110,83.350,482,1102,930
790590,70,-88.135,83.305,479,1097,931
790670,70,-88.170,83.250,478,1187,994
790750,70,-88.200,83.195,480,1268,1029
790830,70,-88.235,83.145,482,1157,966
790910,70,-88.260,83.095,481,1188,988
790990,70,-88.295,83.045,479,1197,979
791070,70,-88.320,82.995,477,1174,974
791150,70,-88.355,82.940,475,1177,988
791230,70,-88.385,82.890,477,1224,1015
791310,70,-88.420,82.840,480,1253,1020
791390,70,-88.450,82.790,481,1225,991
791470,70,-88.485,82.740,478,1109,912
791550,70,-88.515,82.690,478,1113,912
791630,70,-88.545,82.640,476,1118,933
791710,70,-88.580,82.590,477,1227,1000
791790,70,-88.610,82.540,480,1228,1005
791870,70,-88.645,82.485,478,1205,984
791950,70,-88.675,82.440,479,1198,962
792030,70,-88.705,82.390,474,1183,945
792110,70,-88.735,82.330,473,1097,876
792190,70,-88.770,82.285,477,1068,843
792270,70,-88.800,82.235,477,1167,922
792350,70,-88.835,82.180,477,1075,869
792430,70,-88.860,82.130,476,1100,887
792510,70,-88.895,82.080,474,1193,928
792590,70,-88.930,82.025,473,1058,861
792670,70,-88.965,81.975,473,1148,916
792750,70,-88.995,81.925,475,1252,968
792830,70,-89.030,81.875,475,1177,917
792910,70,-89.050,81.825,475,1205,952
792990,70,-89.085,81.775,472,1298,998
793070,70,-89.115,81.725,472,1352,1031
793150,70,-89.150,81.670,472,1322,1024
793230,70,-89.180,81.625,475,1290,995
793310,70,-89.215,81.575,475,1261,971
793390,70,-89.240,81.525,473,1209,937
793470,70,-89.275,81.470,470,1204,928
793550,70,-89.305,81.425,470,1186,910
793630,70,-89.340,81.370,469,1233,926
793710,70,-89.370,81.315,471,1211,923
793790,70,-89.405,81.265,472,1182,912
793870,70,-89.430,81.215,471,1236,962
794970,70,-89.370,81.145,353,482,369
795050,70,-89.345,81.185,478,850,629
795130,70,-89.310,81.230,482,1008,761
795210,70,-89.285,81.285,484,983,766
795290,70,-89.250,81.335,485,931,760
795370,70,-89.220,81.385,485,926,758
795450,70,-89.185,81.440,484,990,823
795530,70,-89.155,81.490,484,1031,854
795610,70,-89.120,81.540,487,975,844
795690,70,-89.095,81.590,488,910,821
795770,70,-89.060,81.640,487,1010,912
795850,70,-89.030,81.690,485,988,910
795930,70,-88.995,81.745,485,981,900
796010,70,-88.965,81.800,484,1102,991
796090,70,-88.930,81.845,486,1088,980
796170,70,-88.905,81.895,488,1142,1012
796250,70,-88.875,81.950,488,1175,1037
796330,70,-88.840,82.000,485,1161,1038
796410,70,-88.810,82.050,484,1237,1080
796490,70,-88.775,82.100,483,1283,1106
796570,70,-88.740,82.150,485,1201,1067
796650,70,-88.710,82.200,487,1194,1074
796730,70,-88.680,82.250,486,1147,1037
796810,70,-88.645,82.300,483,1066,975
796890,70,-88.615,82.350,483,1004,922
796970,70,-88.580,82.400,482,1103,979
797050,70,-88.550,82.450,483,1146,1018
797130,70,-88.520,82.500,487,1233,1071
797210,70,-88.490,82.560,488,1229,1079
797290,70,-88.455,82.610,484,1114,990
797370,70,-88.425,82.660,483,1113,985
797450,70,-88.390,82.710,483,1091,978
797530,70,-88.365,82.765,484,1214,1061
797610,70,-88.330,82.810,488,1235,1057
797690,70,-88.305,82.865,488,1166,1001
797770,70,-88.270,82.915,485,1173,1010
797850,70,-88.240,82.960,480,1155,985
797930,70,-88.205,83.015,482,1165,987
798010,70,-88.180,83.070,485,1166,986
798090,70,-88.140,83.115,487,1267,1042
798170,70,-88.115,83.165,487,1206,1008
798250,70,-88.080,83.220,486,1153,969
798330,70,-88.050,83.265,483,1190,1009
798410,70,-88.015,83.315,483,1169,980
798490,70,-87.985,83.370,485,1185,979
798570,70,-87.950,83.415,486,1249,1013
798650,70,-87.925,83.475,487,1150,957
798730,70,-87.890,83.525,485,1337,1052
798810,70,-87.855,83.575,483,1389,1104
798890,70,-87.820,83.625,484,1187,997
798970,70,-87.790,83.680,485,1246,1041
799050,70,-87.755,83.725,487,1336,1068
799130,70,-87.730,83.775,487,1229,1022
799210,70,-87.695,83.830,486,1394,1100
799290,70,-87.665,83.875,484,1249,1007
799370,70,-87.630,83.925,485,1293,1059
799450,70,-87.600,83.980,487,1251,1038
799530,70,-87.565,84.030,487,1227,1019
799610,70,-87.540,84.085,487,1262,1030
799690,70,-87.505,84.135,486,1311,1059
799770,70,-87.475,84.185,483,1495,1162
799850,70,-87.440,84.235,485,1347,1077
799930,70,-87.405,84.285,486,1218,983
800010,70,-87.370,84.335,487,1208,975
800090,70,-87.350,84.385,486,1196,968
800170,70,-87.315,84.435,486,1325,1051
800250,70,-87.285,84.485,485,1227,999
800330,70,-87.250,84.540,485,1275,1024
800410,70,-87.220,84.590,488,1222,1005
800490,70,-87.190,84.640,489,1349,1072
800570,70,-87.160,84.690,486,1302,1036
800650,70,-87.125,84.745,486,1181,963
800730,70,-87.095,84.790,486,1159,949
800810,70,-87.060,84.840,484,1174,955
800890,70,-87.035,84.895,485,1205,973
800970,70,-87.000,84.940,488,1136,929
801050,70,-86.965,84.990,487,1203,977
801130,70,-86.930,85.050,485,1085,892
801210,70,-86.900,85.100,484,1103,909
801290,70,-86.875,85.150,485,1105,899
801370,70,-86.845,85.200,486,1079,885
801450,70,-86.815,85.250,486,1110,913
801530,70,-86.780,85.300,486,1150,934
801610,70,-86.745,85.355,485,1042,870
801690,70,-86.715,85.400,484,1059,905
801770,70,-86.680,85.450,484,1132,948
801850,70,-86.645,85.505,484,1170,968
801930,70,-86.620,85.550,486,1172,952
802010,70,-86.585,85.600,486,1173,956
802090,70,-86.555,85.660,483,1247,1011
802170,70,-86.515,85.705,482,1228,1010
802250,70,-86.485,85.755,481,1245,1034
802330,70,-86.450,85.810,483,1276,1065
802410,70,-86.430,85.855,484,1362,1128
802490,70,-86.395,85.905,484,1531,1209
802570,70,-86.365,85.960,483,1493,1188
802650,70,-86.330,86.010,481,1387,1132
802730,70,-86.300,86.060,480,1413,1167
802810,70,-86.265,86.115,483,1617,1275
802890,70,-86.240,86.160,482,1531,1225
802970,70,-86.205,86.215,483,1507,1204
803050,70,-86.175,86.270,483,1508,1194
803130,70,-86.140,86.315,479,1596,1217
803210,70,-86.110,86.370,479,1569,1209
803290,70,-86.070,86.420,480,1495,1175
803370,70,-86.040,86.465,481,1383,1097
803450,70,-86.005,86.520,482,1398,1106
803530,70,-85.985,86.570,479,1375,1097
803610,70,-85.950,86.615,480,1378,1093
803690,70,-85.920,86.675,479,1337,1057
803770,70,-85.885,86.730,481,1311,1018
803850,70,-85.855,86.765,481,1335,1047
803930,70,-85.825,86.825,480,1326,1046
804010,70,-85.795,86.880,480,1263,987
804090,70,-85.760,86.925,477,1315,1015
804170,70,-85.730,86.975,476,1242,979
804250,70,-85.695,87.030,477,1238,981
804330,70,-85.665,87.075,478,1225,980
804410,70,-85.625,87.125,477,1232,990
804490,70,-85.600,87.180,476,1220,972
804570,70,-85.565,87.230,476,1270,1018
804650,70,-85.535,87.285,474,1277,1027
804730,70,-85.505,87.335,475,1255,1010
804810,70,-85.475,87.385,478,1297,1027
804890,70,-85.440,87.440,477,1194,973
804970,70,-85.415,87.480,475,1097,909
805050,70,-85.380,87.535,474,1161,963
805130,70,-85.350,87.590,472,1156,960
805210,70,-85.315,87.635,474,1250,1009
805290,70,-85.285,87.685,476,1157,947
805370,70,-85.250,87.740,476,1146,928
805450,70,-85.225,87.785,476,1052,872
805530,70,-85.180,87.840,472,986,823
805610,70,-85.155,87.895,472,1021,843
805690,70,-85.120,87.940,474,1036,849
805770,70,-85.090,87.995,474,980,827
805850,70,-85.055,88.045,474,1001,843
805930,70,-85.025,88.090,472,1067,886
806010,70,-85.000,88.145,471,1049,886
806090,70,-84.970,88.195,471,1112,926
806170,70,-84.940,88.240,472,1154,958
806250,70,-84.905,88.300,472,1234,984
806330,70,-84.875,88.355,473,1241,983
806410,70,-84.840,88.400,471,1232,968
806490,70,-84.815,88.450,469,1274,1007
806570,70,-84.780,88.505,470,1253,1009
806650,70,-84.745,88.550,469,1168,958
806730,70,-84.710,88.600,469,1120,925
806810,70,-84.680,88.655,468,1180,950
806890,70,-84.640,88.700,471,1152,940
806970,70,-84.610,88.755,471,1174,940
807050,70,-84.580,88.810,470,1251,996
807130,70,-84.555,88.860,469,1386,1093
807210,70,-84.520,88.910,470,1313,1050
807290,70,-84.495,88.960,468,1465,1150
807370,70,-84.460,89.010,469,1301,1073
807450,70,-84.430,89.060,468,1301,1084
807530,70,-84.395,89.105,469,1259,1058
807610,70,-84.365,89.165,467,1354,1116
807690,70,-84.335,89.215,466,1308,1090
807770,70,-84.305,89.260,469,1300,1057
807850,70,-84.265,89.315,468,1319,1074
807930,70,-84.235,89.365,465,1246,1035
808010,70,-84.200,89.415,466,1209,999
808090,70,-84.170,89.465,467,1154,979
808170,70,-84.135,89.515,467,1153,983
808250,70,-84.115,89.570,469,1216,1018
809350,70,-84.035,89.510,350,463,396
809430,70,-84.060,89.465,474,915,714
809510,70,-84.095,89.410,476,906,741
809590,70,-84.125,89.365,476,1035,834
809670,70,-84.160,89.315,480,1035,854
809750,70,-84.185,89.255,482,1063,895
809830,70,-84.220,89.205,480,1032,895
809910,70,-84.245,89.155,483,1059,933
809990,70,-84.280,89.105,483,1063,965
810070,70,-84.315,89.055,485,1089,992
810150,70,-84.345,89.005,487,1004,960
810230,70,-84.380,88.955,487,1140,1072
810310,70,-84.415,88.905,485,1213,1112
810390,70,-84.445,88.850,483,1426,1234
810470,70,-84.480,88.800,485,1694,1403
810550,70,-84.505,88.750,486,1501,1345
810630,70,-84.540,88.695,488,1431,1300
810710,70,-84.570,88.650,486,1376,1269
810790,70,-84.605,88.600,486,1431,1284
810870,70,-84.625,88.545,484,1440,1291
810950,70,-84.660,88.500,485,1472,1354
811030,70,-84.690,88.450,487,1596,1424
811110,70,-84.725,88.390,485,1479,1341
811190,70,-84.755,88.345,487,1544,1366
811270,70,-84.785,88.295,486,1490,1330
811350,70,-84.820,88.240,485,1302,1214
811430,70,-84.855,88.195,486,1361,1230
811510,70,-84.885,88.145,486,1436,1272
811590,70,-84.920,88.090,488,1209,1144
811670,70,-84.950,88.040,487,1313,1174
811750,70,-84.980,87.985,484,1324,1193
811830,70,-85.015,87.935,483,1400,1232
811910,70,-85.040,87.885,483,1506,1303
811990,70,-85.075,87.835,485,1544,1330
812070,70,-85.105,87.785,487,1509,1298
812150,70,-85.135,87.735,486,1495,1279
812230,70,-85.170,87.680,484,1396,1211
812310,70,-85.205,87.635,483,1351,1165
812390,70,-85.230,87.585,484,1418,1183
812470,70,-85.270,87.530,485,1452,1187
812550,70,-85.300,87.480,488,1458,1194
812630,70,-85.335,87.435,487,1803,1342
812710,70,-85.365,87.375,484,1958,1429
812790,70,-85.400,87.325,483,1897,1440
812870,70,-85.430,87.280,483,1643,1315
812950,70,-85.465,87.225,486,1595,1302
813030,70,-85.490,87.175,486,1598,1320
813110,70,-85.525,87.125,486,1685,1366
813190,70,-85.555,87.075,484,1679,1380
813270,70,-85.585,87.025,484,1877,1484
813350,70,-85.615,86.975,484,1766,1430
813430,70,-85.645,86.920,486,1585,1318
813510,70,-85.675,86.875,487,1625,1324
813590,70,-85.715,86.820,487,1471,1224
813670,70,-85.745,86.765,484,1440,1210
813750,70,-85.780,86.720,482,1459,1218
813830,70,-85.810,86.670,484,1595,1298
813910,70,-85.845,86.615,486,1561,1264
813990,70,-85.870,86.570,486,1553,1236
814070,70,-85.905,86.520,486,1545,1255
814150,70,-85.935,86.465,482,1529,1249
814230,70,-85.970,86.415,483,1437,1173
814310,70,-86.000,86.365,483,1332,1119
814390,70,-86.035,86.310,485,1496,1220
814470,70,-86.055,86.260,486,1530,1241
814550,70,-86.090,86.210,483,1432,1178
814630,70,-86.120,86.160,483,1603,1261
814710,70,-86.155,86.110,481,1519,1227
814790,70,-86.190,86.060,484,1494,1207
814870,70,-86.225,86.005,483,1347,1135
814950,70,-86.255,85.960,486,1413,1157
815030,70,-86.285,85.910,484,1369,1117
815110,70,-86.315,85.855,483,1330,1093
815190,70,-86.350,85.810,482,1289,1072
815270,70,-86.380,85.755,482,1323,1076
815350,70,-86.415,85.700,482,1385,1131
815430,70,-86.445,85.650,484,1421,1185
815510,70,-86.475,85.600,483,1341,1128
815590,70,-86.505,85.550,481,1426,1172
815670,70,-86.535,85.500,480,1513,1213
815750,70,-86.565,85.450,481,1585,1262
815830,70,-86.600,85.400,481,1727,1341
815910,70,-86.635,85.350,482,1586,1268
815990,70,-86.665,85.300,482,1438,1180
816070,70,-86.695,85.250,480,1519,1205
816150,70,-86.730,85.195,478,1498,1179
816230,70,-86.760,85.140,479,1435,1146
816310,70,-86.795,85.095,480,1378,1108
816390,70,-86.825,85.045,481,1340,1080
816470,70,-86.855,84.990,480,1387,1112
816550,70,-86.885,84.945,479,1382,1117
816630,70,-86.920,84.895,478,1386,1123
816710,70,-86.950,84.840,478,1370,1103
816790,70,-86.980,84.790,478,1318,1077
816870,70,-87.005,84.740,480,1505,1171
816950,70,-87.040,84.690,479,1502,1184
817030,70,-87.075,84.635,478,1471,1180
817110,70,-87.110,84.585,474,1407,1137
817190,70,-87.145,84.535,475,1338,1089
817270,70,-87.175,84.485,476,1530,1203
817350,70,-87.210,84.430,478,1520,1222
817430,70,-87.235,84.385,478,1488,1201
817510,70,-87.270,84.335,476,1464,1201
817590,70,-87.300,84.280,473,1477,1198
817670,70,-87.335,84.235,474,1538,1209
817750,70,-87.365,84.180,476,1568,1232
817830,70,-87.400,84.125,475,1468,1181
817910,70,-87.425,84.075,477,1405,1157
817990,70,-87.455,84.025,475,1407,1142
818070,70,-87.485,83.975,472,1386,1138
818150,70,-87.525,83.925,472,1486,1205
818230,70,-87.555,83.875,473,1535,1218
818310,70,-87.590,83.825,475,1451,1183
818390,70,-87.615,83.775,475,1480,1173
818470,70,-87.650,83.725,472,1493,1192
818550,70,-87.680,83.675,471,1401,1133
818630,70,-87.715,83.625,471,1473,1168
818710,70,-87.745,83.570,473,1516,1169
818790,70,-87.775,83.515,474,1424,1124
818870,70,-87.805,83.470,473,1508,1168
818950,70,-87.840,83.420,471,1399,1090
819030,70,-87.870,83.365,470,1400,1083
819110,70,-87.905,83.315,468,1320,1037
819190,70,-87.930,83.265,471,1337,1050
819270,70,-87.965,83.215,472,1449,1117
819350,70,-87.995,83.165,471,1554,1160
819430,70,-88.030,83.110,470,1548,1178
819510,70,-88.055,83.065,469,1417,1121
819590,70,-88.090,83.010,468,1338,1073
819670,70,-88.125,82.955,468,1236,1015
819750,70,-88.160,82.910,470,1427,1104
819830,70,-88.190,82.855,471,1587,1210
819910,70,-88.220,82.800,468,1429,1161
819990,70,-88.250,82.755,466,1602,1248
820070,70,-88.285,82.705,466,1611,1277
820150,70,-88.315,82.650,467,1657,1311
820230,70,-88.350,82.605,468,1683,1319
820310,70,-88.380,82.555,468,1565,1243
820390,70,-88.410,82.500,468,1446,1173
820470,70,-88.440,82.455,463,1398,1146
820550,70,-88.475,82.405,464,1376,1126
820630,70,-88.505,82.350,466,1247,1053
820710,70,-88.540,82.295,469,1209,1014
820790,70,-88.565,82.250,467,1148,985
820870,70,-88.600,82.200,466,1215,1026
820950,70,-88.630,82.145,463,1264,1062
821030,70,-88.665,82.095,463,1171,1010
821110,70,-88.695,82.045,466,1272,1039
821190,70,-88.730,81.990,466,1366,1089
821270,70,-88.755,81.945,466,1319,1047
821350,70,-88.790,81.895,464,1245,1002
821430,70,-88.820,81.835,462,1142,948
821510,70,-88.855,81.790,462,1127,931
821590,70,-88.885,81.740,462,1154,944
821670,70,-88.920,81.685,465,1083,902
821750,70,-88.945,81.635,465,1055,877
821830,70,-88.975,81.590,464,1118,941
821910,70,-89.010,81.535,463,1085,923
821990,70,-89.040,81.485,463,1203,1020
822070,70,-89.075,81.435,463,1219,1024
822150,70,-89.110,81.385,463,1214,1000
822230,70,-89.145,81.335,467,1127,943
822310,70,-89.170,81.285,465,1173,960
822390,70,-89.205,81.230,464,1304,1021
822470,70,-89.235,81.185,464,1157,942
